callsign,flight_number,date,aircraft_type_icao,origin_iata,destination_iata,origin_latitude_deg,origin_longitude_deg,destination_latitude_deg,destination_longitude_deg,origin_country,destination_country,duration_hours,total_distance_km,great_circle_distance_km,great_circle_ratio,LTO_CO2_kg,CCD_CO2_kg,Total_CO2_kg
VLG18KW,,,A20N,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.47,228.2,201.97414078485818,0.8850751129923672,685.35,2609.85,3295.21
VLG35VX,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.62,323.16,276.1640126138499,0.8545736248726632,689.1,4507.51,5196.61
VLG7XD,,,A320,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.44,232.05,201.97414078485818,0.8703906088552388,806.3,3104.47,3910.77
VLG36CB,VY2013,2021-07-02,A20N,GRX,BCN,37.188702,-3.77736,41.2971,2.07846,ES,ES,1.07,753.17,680.1614947055176,0.9030650380465468,685.35,6556.48,7241.84
VLG8003,VY8003,2021-07-02,A320,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.22,866.65,826.1261861437757,0.9532408540284726,806.3,8717.18,9523.48
VLG516A,,,A320,MAH,VLC,39.862598,4.21865,39.4893,-0.481625,ES,ES,0.79,432.9,404.36681941863014,0.9340882869453226,806.3,4880.88,5687.18
VLG43TB,,,A320,BCN,BIO,41.2971,2.07846,43.301102,-2.91061,ES,ES,0.87,494.84,466.82765753085545,0.9433911113306431,806.3,5428.71,6235.01
VLG7G,,,A320,PMI,STR,39.551701,2.73881,48.689899,9.22196,ES,DE,1.86,1274.74,1139.342551996191,0.8937842634546583,806.3,12326.53,13132.83
VLG3714,VY3714,2021-07-02,A20N,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.48,255.96,241.05794119782644,0.941779735887742,685.35,2818.55,3503.9
VLG64TR,VY8004,2021-07-02,A320,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.43,933.26,826.1261861437757,0.885204751241643,806.3,9306.31,10112.61
VLG8GP,,,A320,SVQ,PMI,37.417999,-5.89311,39.551701,2.73881,ES,ES,1.08,842.15,787.5419591764767,0.9351563963385106,806.3,8500.49,9306.79
VLG737G,,,A320,BIO,AGP,43.301102,-2.91061,36.6749,-4.49911,ES,ES,1.13,776.6,749.1098254526187,0.9646018870108404,806.3,7920.74,8727.04
VLG195M,,,A320,MAH,BIO,39.862598,4.21865,43.301102,-2.91061,ES,ES,1.27,828.06,705.1854857633607,0.8516115810006047,806.3,8375.87,9182.17
VLG2975,VY2975,2021-07-02,A320,NTE,BCN,47.153198,-1.61073,41.2971,2.07846,FR,ES,1.07,757.21,714.2608931296247,0.9432797944158485,806.3,7749.24,8555.54
VLG79PN,,,A320,LYS,BCN,45.725996,5.090139,41.2971,2.07846,FR,ES,0.96,604.22,548.6522729531636,0.9080339494772823,806.3,6396.12,7202.42
VLG6EY,,,A20N,BCN,SCQ,41.2971,2.07846,42.896301,-8.41514,ES,ES,1.48,928.58,883.2840940369294,0.9512202438529038,685.35,7875.18,8560.54
VLG89WF,,,A319,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.18,860.17,826.1261861437757,0.9604219934940486,725.0,7821.25,8546.25
VLG759Q,VY2212,2021-07-02,A320,BCN,SVQ,41.2971,2.07846,37.417999,-5.89311,ES,ES,1.39,889.94,809.3073341596748,0.9093953908799186,806.3,8923.17,9729.47
VLG1K,,,A319,ORY,FLR,48.72333,2.37944,43.808558,11.202822,FR,IT,1.21,922.94,870.1231310287112,0.9427732366445394,725.0,8323.04,9048.04
VLG8CX,,,A320,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.3,838.44,765.9939217775354,0.9135942008701105,806.3,8467.68,9273.98
VLG3419,VY3419,2021-07-02,A320,MAD,IBZ,40.471926,-3.56264,38.872898,1.37312,ES,ES,0.82,528.02,458.2622084769625,0.8678879748436849,806.3,5722.17,6528.47
VLG334Q,,,A320,LPA,BIO,27.9319,-15.3866,43.301102,-2.91061,ES,ES,2.62,2110.39,2042.4423460937285,0.9678032714776551,806.3,19717.44,20523.74
VLG7VD,,,A20N,BIO,SVQ,43.301102,-2.91061,37.417999,-5.89311,ES,ES,1.16,742.73,701.1793550512668,0.9440568646093019,685.35,6478.0,7163.35
VLG9AU,,,A20N,IBZ,BIO,38.872898,1.37312,43.301102,-2.91061,ES,ES,1.06,683.68,609.2074572526597,0.8910710526162235,685.35,6034.07,6719.42
VLG698X,,,A321,OVD,BCN,43.563599,-6.03462,41.2971,2.07846,ES,ES,1.07,770.67,711.6074806269959,0.9233621142992409,689.1,9074.43,9763.53
VLG68EL,VY6331,2021-07-02,A20N,MXP,BCN,45.6306,8.72811,41.2971,2.07846,IT,ES,1.19,763.11,720.8202148323408,0.944582320808718,685.35,6631.21,7316.56
VLG6RB,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.6,305.82,276.1640126138499,0.9030279661691514,689.1,4330.55,5019.65
VLG537C,,,A320,IBZ,AMS,38.872898,1.37312,52.308601,4.76389,ES,NL,2.27,1615.87,1516.716438868264,0.9386376619828725,806.3,15343.66,16149.96
VLG3906,VY3906,2021-07-02,A20N,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.45,225.39,201.97414078485818,0.8961095913077696,685.35,2588.73,3274.08
VLG529X,,,A320,PMI,ORY,39.551701,2.73881,48.72333,2.37944,ES,FR,1.73,1194.44,1020.275488157988,0.8541873079920196,806.3,11616.32,12422.62
VLG3831,VY3831,2021-07-02,A321,MAH,MAD,39.862598,4.21865,40.471926,-3.56264,ES,ES,1.12,711.58,662.480895326968,0.9309998810070097,689.1,8471.41,9160.51
VLG810K,,,A320,LCG,BCN,43.302101,-8.37726,41.2971,2.07846,ES,ES,1.26,947.58,887.7084148378394,0.936816326682538,806.3,9432.97,10239.27
VLG8981,VY8981,2021-07-02,A321,BRU,BCN,50.901402,4.48444,41.2971,2.07846,BE,ES,1.55,1137.08,1083.8219191144028,0.9531624152341109,689.1,12813.71,13502.81
VLG400E,,,A321,MAH,BCN,39.862598,4.21865,41.2971,2.07846,ES,ES,0.52,260.8,241.05794119782644,0.9243019217708068,689.1,3871.11,4560.21
VLG360R,VY8301,2021-07-02,A321,AMS,BCN,52.308601,4.76389,41.2971,2.07846,NL,ES,1.76,1279.16,1241.180855776778,0.970309309059678,689.1,14263.67,14952.77
VLG3CX,VY3303,2021-07-02,A320,FCO,IBZ,41.804532,12.251998,38.872898,1.37312,IT,ES,1.54,990.14,977.1672518804288,0.9868980668192668,806.3,9809.39,10615.69
VLG7Z,VY2114,2021-07-02,A320,AGP,BCN,36.6749,-4.49911,41.2971,2.07846,ES,ES,1.26,878.37,765.9939217775354,0.8720629367778219,806.3,8820.84,9627.14
VLG8020,VY8020,2021-07-02,A321,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.4,940.56,826.1261861437757,0.8783343817978393,689.1,10808.19,11497.29
VLG80CY,,,A321,VCE,BCN,45.505299,12.3519,41.2971,2.07846,IT,ES,1.48,988.65,951.7841762734599,0.9627109455049411,689.1,11298.96,11988.06
VLG3257,VY3257,2021-07-02,A20N,TFN,SVQ,28.482752,-16.341707,37.417999,-5.89311,ES,ES,1.82,1433.92,1390.190930588451,0.9695038290758556,685.35,11674.24,12359.59
VLG14NW,,,A20N,VGO,BCN,42.2318,-8.62677,41.2971,2.07846,ES,ES,1.26,953.91,893.3736816402045,0.9365387527546671,685.35,8065.61,8750.96
VLG7844,VY7844,2021-07-02,A320,BCN,TLV,41.2971,2.07846,32.011398,34.8867,ES,IL,3.61,3127.64,3081.7921027338484,0.9853410567500891,806.3,28714.5,29520.8
VLG850B,,,A320,ORY,SVQ,48.72333,2.37944,37.417999,-5.89311,FR,ES,2.06,1468.8,1423.481167604048,0.9691456751116886,806.3,14042.9,14849.2
VLG85GP,VY3279,2021-07-02,A20N,TFN,AGP,28.482752,-16.341707,36.6749,-4.49911,ES,ES,1.93,1577.23,1433.6109262243474,0.9089422127554937,685.35,12751.62,13436.97
VLG1984,VY1984,2021-07-02,A320,LIS,ORY,38.7813,-9.13592,48.72333,2.37944,PT,FR,2.02,1547.57,1438.1632218986754,0.9293041490198669,806.3,14739.58,15545.88
VLG9UL,,,A20N,ORY,FCO,48.72333,2.37944,41.804532,12.251998,FR,IT,1.47,1160.66,1088.7051244459017,0.9380052077661861,685.35,9619.92,10305.27
VLG60CJ,VY1252,2021-07-02,A320,LEI,BCN,36.843899,-2.3701,41.2971,2.07846,ES,ES,1.13,783.67,626.4656239201278,0.7993997778658464,806.3,7983.27,8789.57
VLG96UB,,,A320,NCE,BCN,43.658401,7.21587,41.2971,2.07846,FR,ES,0.91,544.28,496.3143585843382,0.911873224414526,806.3,5865.98,6672.28
VLG33WU,,,A320,ORY,ALC,48.72333,2.37944,38.2822,-0.558156,FR,ES,1.67,1211.58,1184.7269540934649,0.9778363410533889,806.3,11767.91,12574.21
VLG8461,VY8461,2021-07-02,A20N,LIS,BCN,38.7813,-9.13592,41.2971,2.07846,PT,ES,1.42,1047.17,994.0360676965066,0.9492594972129708,685.35,8766.72,9452.08
VLG1376,VY1376,2021-07-02,A320,AMS,ALC,52.308601,4.76389,38.2822,-0.558156,NL,ES,2.14,1634.06,1613.210101726537,0.9872404328644829,806.3,15504.54,16310.84
VLG16JD,,,A20N,MAH,OVD,39.862598,4.21865,43.563599,-6.03462,ES,ES,1.58,1046.87,944.4821929459803,0.9021962544976744,685.35,8764.47,9449.82
VLG7HD,,,A320,NAP,BCN,40.886002,14.2908,41.2971,2.07846,IT,ES,1.67,1041.82,1023.6451456339067,0.9825547077555689,806.3,10266.47,11072.77
VLG97E,VY1420,2021-07-02,A320,BCN,BIO,41.2971,2.07846,43.301102,-2.91061,ES,ES,0.91,517.99,466.82765753085545,0.901229092320036,806.3,5633.46,6439.76
VLG224U,,,A320,PMI,OVD,39.551701,2.73881,43.563599,-6.03462,ES,ES,1.36,914.03,854.8519492652347,0.9352558988930721,806.3,9136.23,9942.53
VLG3163,VY3163,2021-07-02,A320,LPA,SCQ,27.9319,-15.3866,42.896301,-8.41514,ES,ES,2.19,1802.22,1778.2694370922056,0.9867105220740008,806.3,16991.83,17798.13
VLG673B,,,A320,ORY,AGP,48.72333,2.37944,36.6749,-4.49911,FR,ES,2.08,1509.06,1451.434494684693,0.9618136420584291,806.3,14398.97,15205.27
VLG79GC,,,A321,FUE,BCN,28.4527,-13.8638,41.2971,2.07846,ES,ES,2.59,2094.09,2031.9651804545992,0.9703332619202609,689.1,22580.18,23269.28
VLG21WZ,,,A321,BCN,DUB,41.2971,2.07846,53.428713,-6.262121,ES,IE,2.16,1532.49,1485.2649190727598,0.9691840854248704,689.1,16848.95,17538.05
VLG678U,,,A320,BCN,MXP,41.2971,2.07846,45.6306,8.72811,ES,IT,1.17,816.82,720.8202148323408,0.8824713092631677,806.3,8276.46,9082.76
VLG54FD,,,A320,ALC,BRU,38.2822,-0.558156,50.901402,4.48444,ES,BE,2.11,1593.04,1458.0652086501043,0.9152721894303372,806.3,15141.74,15948.04
VLG84EE,,,A20N,ACE,BIO,28.945499,-13.6052,43.301102,-2.91061,ES,ES,2.4,1950.48,1859.4320662390228,0.9533202423193382,685.35,15557.65,16243.0
VLG1RG,VY6339,,A20N,BCN,ATH,41.2971,2.07846,37.936401,23.9445,ES,GR,2.23,1946.85,1904.5761897970913,0.9782860465865841,685.35,15530.36,16215.71
VLG73YR,,,A320,BCN,BSL,41.2971,2.07846,47.60068,7.521117,ES,FR,1.41,954.59,822.2664246247631,0.8613817708385412,806.3,9494.97,10301.27
VLG36UQ,VY2286,2021-07-02,A320,BCN,XRY,41.2971,2.07846,36.744598,-6.06011,ES,ES,1.36,911.38,865.755822612821,0.94993945732057,806.3,9112.8,9919.1
VLG191N,,,A320,MUC,PMI,48.353802,11.7861,39.551701,2.73881,DE,ES,1.75,1291.65,1198.207840026257,0.9276567491396716,806.3,12476.09,13282.39
VLG55QZ,,,A320,LPA,VLC,27.9319,-15.3866,39.4893,-0.481625,ES,ES,2.36,1903.62,1879.928640111199,0.9875545750261077,806.3,17888.66,18694.96
VLG630A,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.62,333.26,276.1640126138499,0.8286743461977132,689.1,4610.58,5299.68
VLG3984,VY3984,2021-07-02,A320,IBZ,GRX,38.872898,1.37312,37.188702,-3.77736,ES,ES,0.94,595.51,488.3600638804321,0.8200702992064485,806.3,6319.09,7125.39
VLG449H,VY3931,2021-07-02,A20N,PMI,GRX,39.551701,2.73881,37.188702,-3.77736,ES,ES,1.09,710.87,625.7047935951982,0.8801958073841887,685.35,6238.48,6923.83
VLG17NA,,,A320,BIO,AGP,43.301102,-2.91061,36.6749,-4.49911,ES,ES,1.13,783.15,749.1098254526187,0.956534285197751,806.3,7978.67,8784.97
VLG65JK,,,A20N,SVQ,LPA,37.417999,-5.89311,27.9319,-15.3866,ES,ES,1.93,1407.65,1377.5875868198211,0.9786435454976884,685.35,11476.75,12162.1
VLG51HM,VY1871,2021-07-02,A320,CPH,BCN,55.617900848389,12.656000137329,41.2971,2.07846,DK,ES,2.48,1858.47,1768.6367499072278,0.9516627924622015,806.3,17489.33,18295.63
VLG7QN,,,A320,BCN,BLQ,41.2971,2.07846,44.5354,11.2887,ES,IT,1.24,896.8,831.3501069645738,0.927018406517143,806.3,8983.84,9790.14
VLG741A,,,A320,AGP,NTE,36.6749,-4.49911,47.153198,-1.61073,ES,FR,1.72,1271.97,1189.2049787577341,0.9349316247692431,806.3,12302.03,13108.33
VLG6TB,VY2473,2021-07-02,A321,ACE,BCN,28.945499,-13.6052,41.2971,2.07846,ES,ES,2.5,2025.07,1974.1972006027345,0.9748784983248651,689.1,21875.82,22564.92
VLG83YK,VY8365,2021-07-02,A320,AMS,AGP,52.308601,4.76389,36.6749,-4.49911,NL,ES,2.57,1928.75,1883.725013846451,0.9766558723766434,806.3,18110.92,18917.22
VLG61UJ,VY3153,2021-07-02,A320,PMI,XRY,39.551701,2.73881,36.744598,-6.06011,ES,ES,1.37,880.51,829.8868724441245,0.9425070384710276,806.3,8839.77,9646.07
VLG5BH,,,A321,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.48,263.48,241.05794119782644,0.9149003385373706,689.1,3898.46,4587.56
VLG1J,VY1874,2021-07-02,A320,BCN,GOT,41.2971,2.07846,57.6628,12.2798,ES,SE,2.72,2093.65,1958.382075000308,0.9353913380939068,806.3,19569.38,20375.68
VLG75JQ,,,A320,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.39,922.59,826.1261861437757,0.8954423808449861,806.3,9211.94,10018.24
VLG7DP,,,A319,,,,,,,,,0.42,331.06,313.0009019338929,0.9454506794354284,725.0,3591.51,4316.51
VLG1E,VY3944,2021-07-02,A320,BIO,PMI,43.301102,-2.91061,39.551701,2.73881,ES,ES,1.01,697.13,628.7777466980907,0.9019519267541072,806.3,7217.86,8024.16
VLG82FZ,VY8352,2021-07-02,A20N,AMS,VLC,52.308601,4.76389,39.4893,-0.481625,NL,ES,2.05,1507.91,1481.1672277743392,0.9822650077089078,685.35,12230.48,12915.84
VLG351V,,,A20N,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.61,314.29,276.1640126138499,0.878691694339145,685.35,3257.06,3942.42
VLG65UG,,,A20N,SVQ,BCN,37.417999,-5.89311,41.2971,2.07846,ES,ES,1.32,911.4,809.3073341596748,0.8879825917924894,685.35,7746.03,8431.38
VLG98AM,VY6612,2021-07-02,A320,BCN,BRI,41.2971,2.07846,41.138901,16.760599,ES,IT,1.55,1259.63,1226.7443401114233,0.9738926034719904,806.3,12192.89,12999.19
VLG43LC,VY1299,2021-07-02,A320,SVQ,LCG,37.417999,-5.89311,43.302101,-8.37726,ES,ES,1.35,910.0,687.2372641927683,0.7552057848272179,806.3,9100.59,9906.89
VLG80LH,,,A320,BCN,HAM,41.2971,2.07846,53.630402,9.98823,ES,DE,2.26,1731.3,1492.6173256487548,0.8621367328878616,806.3,16364.58,17170.88
VLG2K,,,A320,BCN,HAJ,41.2971,2.07846,52.461102,9.68508,ES,DE,2.05,1508.49,1367.6509712486145,0.906635755787983,806.3,14393.93,15200.23
VLG709X,,,A20N,,ORY,,,48.72333,2.37944,,FR,1.58,1255.25,1045.0710565226875,0.8325600928282713,685.35,10331.03,11016.39
VLG3PY,,,A321,TFN,BCN,28.482752,-16.341707,41.2971,2.07846,ES,ES,2.89,2334.12,2194.5818224297977,0.9402180789461544,689.1,25029.73,25718.83
VLG77XZ,,,A320,,,,,,,,,2.17,1660.57,1639.8855012599458,0.9875437357413093,806.3,15739.0,16545.3
VLG89BK,,,A20N,BIO,BCN,43.301102,-2.91061,41.2971,2.07846,ES,ES,0.76,497.6,466.82765753085545,0.9381584757452882,685.35,4635.15,5320.51
VLG403H,,,A320,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.2,862.01,826.1261861437757,0.9583719285666938,806.3,8676.14,9482.44
VLG677J,,,A321,BCN,LGW,41.2971,2.07846,51.148744,-0.185739,ES,GB,1.72,1238.56,1109.093782491985,0.8954703708274003,689.1,13849.34,14538.44
VLG3068,VY3068,2021-07-02,A320,AGP,LPA,36.6749,-4.49911,27.9319,-15.3866,ES,ES,2.09,1487.19,1409.5966789996837,0.9478255495260751,806.3,14205.55,15011.85
VLG8780,VY8780,2021-07-02,A320,BCN,BHD,41.2971,2.07846,54.618099,-5.8725,ES,GB,2.29,1688.15,1592.8031781005739,0.9435199348994898,806.3,15982.94,16789.24
VLG7DP,,,A319,VGO,RMU,42.2318,-8.62677,37.802852,-1.124884,ES,ES,0.53,270.73,261.1403206632897,0.9645784385302318,725.0,3109.23,3834.23
VLG3441,VY3441,2021-07-02,A320,STR,PMI,48.689899,9.22196,39.551701,2.73881,DE,ES,1.59,1159.55,1139.342551996191,0.9825730257394603,806.3,11307.73,12114.03
VLG54N,,,A321,MAD,,40.471926,-3.56264,,,ES,,0.96,684.05,635.0227354805698,0.9283279518756961,689.1,8190.46,8879.56
VLG7JD,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.57,303.93,276.1640126138499,0.9086434791361494,806.3,3740.21,4546.51
VLG59TN,,,A321,LPA,BCN,27.9319,-15.3866,41.2971,2.07846,ES,ES,2.77,2281.48,2174.573030508505,0.9531413952822312,689.1,24492.53,25181.63
VLG10QT,,,A321,BCN,GVA,41.2971,2.07846,46.238098,6.10895,ES,CH,1.3,800.06,637.4698810036843,0.7967775929351354,689.1,9374.36,10063.46
VLG925X,VY3002,2021-07-02,A20N,BCN,LPA,41.2971,2.07846,27.9319,-15.3866,ES,ES,2.95,2226.0,2174.573030508505,0.9768971385932187,685.35,17628.96,18314.31
VLG37SX,VY3212,2021-07-02,A20N,BCN,TFN,41.2971,2.07846,28.482752,-16.341707,ES,ES,3.0,2234.06,2194.5818224297977,0.9823289537567468,685.35,17689.55,18374.9
VLG66JY,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.68,2012.89,1972.6596629399978,0.9800136435374003,685.35,16026.83,16712.19
VLG632R,VY2454,2021-07-02,A320,IBZ,AGP,38.872898,1.37312,36.6749,-4.49911,ES,ES,1.0,624.3,570.9311076251637,0.9145140279115229,806.3,6573.72,7380.02
VLG3184,VY3184,2021-07-02,A20N,LPA,ORY,27.9319,-15.3866,48.72333,2.37944,ES,FR,3.43,2802.38,2768.261081342783,0.9878250206405923,685.35,21962.08,22647.43
VLG77XA,,,A319,BCN,VIE,41.2971,2.07846,48.110298,16.5697,ES,AT,1.88,1435.28,1369.7372210554736,0.9543344999271736,725.0,12418.72,13143.72
VLG5KC,,,A320,ORY,OPO,48.72333,2.37944,41.2481002808,-8.68138980865,FR,PT,1.92,1235.18,1200.9393752707913,0.9722788381214003,806.3,11976.64,12782.94
VLG9SV,,,A320,,ORY,,,48.72333,2.37944,,FR,1.0,720.18,698.3953337527448,0.9697510813307019,806.3,7421.73,8228.03
VLG8AQ,VY1265,2021-07-02,A320,BCN,ARN,41.2971,2.07846,59.64849,17.928829,ES,SE,3.18,2486.87,2315.0055044646356,0.9308912425919472,806.3,23047.21,23853.51
VLG6534,VY6534,2021-07-02,A20N,BCN,CTA,41.2971,2.07846,37.466801,15.0664,ES,IT,1.51,1217.68,1193.3120129298384,0.9799881848513882,685.35,10048.59,10733.94
VLG48NC,,,A320,BCN,BHX,41.2971,2.07846,52.453899,-1.74803,ES,GB,2.16,1531.79,1273.7936752804214,0.8315720009142386,806.3,14600.01,15406.31
VLG6218,VY6218,2021-07-02,A320,BCN,AOI,41.2971,2.07846,43.616299,13.3623,ES,IT,1.6,1088.18,960.118552275599,0.8823159332790521,806.3,10676.5,11482.8
VLG78UG,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.57,311.35,276.1640126138499,0.8869889597361486,689.1,4386.99,5076.09
VLG8LW,VY7838,,A320,FCO,,41.804532,12.251998,,,IT,,0.75,500.81,494.63286359832705,0.9876657087484816,806.3,5481.51,6287.81
VLG5XU,,,A321,,BCN,,,41.2971,2.07846,,ES,0.39,222.39,218.7252257235361,0.9835209574330506,689.1,3479.13,4168.23
VLG644B,,,A320,OVD,PMI,43.563599,-6.03462,39.551701,2.73881,ES,ES,1.32,976.26,854.8519492652347,0.8756396341806841,806.3,9686.63,10492.93
VLG1RQ,,,A20N,SVQ,TFS,37.417999,-5.89311,28.0445,-16.5725,ES,ES,2.06,1481.52,1441.7168756335288,0.973133589579303,685.35,12032.09,12717.44
VLG78QD,VY3323,2021-07-02,A320,AMS,IBZ,52.308601,4.76389,38.872898,1.37312,NL,ES,2.19,1622.73,1516.716438868264,0.9346696239474614,806.3,15404.33,16210.63
VLG6253,VY6253,2021-07-02,A20N,FCO,ORY,41.804532,12.251998,48.72333,2.37944,IT,FR,1.8,1118.42,1088.7051244459017,0.9734313803811642,685.35,9302.37,9987.72
VLG23PK,,,A320,,IBZ,,,38.872898,1.37312,,ES,0.75,544.53,489.9454777558363,0.8997584664863943,806.3,5868.19,6674.49
VLG8LW,VY7838,,A320,BCN,LGW,41.2971,2.07846,51.148744,-0.185739,ES,GB,2.0,1407.54,1109.093782491985,0.7879660844395079,806.3,13501.08,14307.38
VLG58PM,,,A321,BCN,,41.2971,2.07846,,,ES,,0.75,512.03,499.42182381088253,0.9753760986873475,689.1,6434.96,7124.06
VLG38WR,VY1880,2021-07-02,A20N,BCN,BLL,41.2971,2.07846,55.740335,9.157019,ES,DK,2.25,1791.16,1700.6263514534403,0.9494552979373369,685.35,14359.91,15045.26
VLG747M,,,A320,ALC,LGW,38.2822,-0.558156,51.148744,-0.185739,ES,GB,2.09,1553.28,1430.9648428708695,0.9212536328742207,806.3,14790.08,15596.38
VLG38UH,VY3272,2021-07-02,A320,BIO,LPA,43.301102,-2.91061,27.9319,-15.3866,ES,ES,2.92,2095.55,2042.4423460937285,0.9746569378414871,806.3,19586.18,20392.48
VLG858W,VY3694,2021-07-02,A320,IBZ,VLC,38.872898,1.37312,39.4893,-0.481625,ES,ES,0.5,231.08,173.9413182739616,0.7527320333822122,806.3,3095.89,3902.19
VLG8A,,,A20N,GRX,PMI,37.188702,-3.77736,39.551701,2.73881,ES,ES,1.21,736.74,625.7047935951982,0.8492884784254937,685.35,6432.96,7118.32
VLG76RP,VY8306,,A321,,BCN,,,41.2971,2.07846,,ES,1.18,844.35,819.89357684643,0.9710352067820572,689.1,9826.35,10515.45
VLG86BV,VY6294,2021-07-02,A20N,FCO,,41.804532,12.251998,,,IT,,1.26,789.61,773.8663688068401,0.9800615098679603,685.35,6830.43,7515.79
VLG28ZE,VY2287,2021-07-02,A320,XRY,BCN,36.744598,-6.06011,41.2971,2.07846,ES,ES,1.19,923.31,865.755822612821,0.937665380655274,806.3,9218.31,10024.61
VLG74SD,VY8748,2021-07-02,A20N,BCN,MAN,41.2971,2.07846,53.349375,-2.279521,ES,GB,2.07,1469.52,1379.2057955195407,0.9385416976424552,685.35,11941.87,12627.23
VLG375J,VY8313,,A20N,,BCN,,,41.2971,2.07846,,ES,1.22,950.34,933.1776869676703,0.9819408706017534,685.35,8038.77,8724.13
VLG28ZE,VY2287,2021-07-02,A320,XRY,BCN,36.744598,-6.06011,41.2971,2.07846,ES,ES,1.34,955.36,865.755822612821,0.9062089920164347,806.3,9501.78,10308.08
VLG9WN,VY6814,2021-07-02,A319,FLR,,43.808558,11.202822,,,IT,,1.23,826.35,776.2735970588028,0.9394004925985391,725.0,7550.89,8275.89
VLG96TL,,,A320,BCN,BOD,41.2971,2.07846,44.82865,-0.715356,ES,FR,0.9,530.9,453.48483770430084,0.8541812727524973,806.3,5747.64,6553.94
VLG27FU,VY3279,,A20N,,,,,,,,,2.25,1821.7,1567.3156081102986,0.8603587902016241,685.35,14589.5,15274.86
VLG20RB,,,A20N,,BCN,,,41.2971,2.07846,,ES,0.59,289.02,237.02866835608478,0.8201116474848965,685.35,3067.09,3752.44
VLG31LQ,,,A320,SVQ,OVD,37.417999,-5.89311,43.563599,-6.03462,ES,ES,1.04,731.84,683.488564800589,0.9339316856151466,806.3,7524.86,8331.16
VLG582A,,,A320,AGP,BIO,36.6749,-4.49911,43.301102,-2.91061,ES,ES,1.16,801.67,749.1098254526187,0.9344366453186707,806.3,8142.47,8948.77
VLG3KF,,,A320,MXP,BCN,45.6306,8.72811,41.2971,2.07846,IT,ES,1.17,754.62,717.3835922263555,0.9506554189212524,806.3,7726.33,8532.63
VLG5PM,,,A320,PMI,BIO,39.551701,2.73881,43.301102,-2.91061,ES,ES,1.03,657.82,628.7777466980907,0.9558507596273915,806.3,6870.19,7676.49
VLG42EV,,,A320,BSL,BCN,47.60068,7.521117,41.2971,2.07846,FR,ES,1.27,885.83,822.2664246247631,0.928244047531426,806.3,8886.82,9693.12
VLG35BH,,,A320,ORY,VLC,48.72333,2.37944,39.4893,-0.481625,FR,ES,1.53,1073.2,1051.7121080119514,0.9799777376182923,806.3,10544.01,11350.31
VLG58HJ,,,A320,PMI,AGP,39.551701,2.73881,36.6749,-4.49911,ES,ES,1.17,758.98,709.1506965865061,0.93434701386928,806.3,7764.9,8571.2
VLG6525,VY6525,2021-07-02,A320,BLQ,BCN,44.5354,11.2887,41.2971,2.07846,IT,ES,1.34,867.98,831.3501069645738,0.9577986900211685,806.3,8728.95,9535.25
VLG361Z,,,A320,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.62,338.41,276.1640126138499,0.8160633923756682,806.3,4045.17,4851.47
VLG1381,VY1381,2021-07-02,A319,RMU,BCN,37.802852,-1.124884,41.2971,2.07846,ES,ES,0.94,560.41,475.7399404595047,0.8489140815822428,725.0,5424.95,6149.95
VLG508Q,VY3153,2021-07-02,A320,XRY,PMI,36.744598,-6.06011,39.551701,2.73881,ES,ES,1.09,887.02,829.8868724441245,0.9355898090732165,806.3,8897.34,9703.64
VLG13WB,VY2116,2021-07-02,A320,AGP,BCN,36.6749,-4.49911,41.2971,2.07846,ES,ES,1.15,840.03,765.9939217775354,0.9118649593199475,806.3,8481.74,9288.04
VLG478M,VY3516,2021-07-02,A20N,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.58,314.38,276.1640126138499,0.8784401444552766,685.35,3257.74,3943.09
VLG363P,,,A320,SCQ,BCN,42.896301,-8.41514,41.2971,2.07846,ES,ES,1.24,940.26,883.2840940369294,0.9394040946514044,806.3,9368.23,10174.53
